NPV,age_effect,initial_effect,final_effect,mort_effect,prod_effect,fert_effect
22.90660450052348,50,0,20,0.0,1.0,0.5
14.062680518715451,50,0,20,0.0,1.0,0.5
9.187720946838713,50,0,20,0.0,1.0,0.5
6.3371918155946325,50,0,20,0.0,1.0,0.5
4.573746099419687,50,0,20,0.0,1.0,0.5
37.6314212672275,40,20,0,0.0,1.0,0.0
20.56815703077762,40,20,0,0.0,1.0,0.0
11.848830399929668,40,20,0,0.0,1.0,0.0
7.159102090090896,40,20,0,0.0,1.0,0.0
4.50650063304084,40,20,0,0.0,1.0,0.0
2.9335217632810378,40,20,0,0.0,1.0,0.0
91.90869341737564,40,20,20,1.0,1.0,1.5
44.01587222687887,40,20,20,1.0,1.0,1.5
21.930562289239287,40,20,20,1.0,1.0,1.5
11.358790088119886,40,20,20,1.0,1.0,1.5
6.098715171890752,40,20,20,1.0,1.0,1.5
3.3779585426599157,40,20,20,1.0,1.0,1.5
219.48705520122937,40,10,0,5.0,0.0,1.5
110.8264358405834,40,10,0,5.0,0.0,1.5
58.92472254947997,40,10,0,5.0,0.0,1.5
32.95858514801059,40,10,0,5.0,0.0,1.5
19.315319539574674,40,10,0,5.0,0.0,1.5
11.780250923882535,40,10,0,5.0,0.0,1.5
119.06636651869032,65,0,10,5.0,0.0,0.0
67.06154809227388,65,0,10,5.0,0.0,0.0
40.42290431598604,65,0,10,5.0,0.0,0.0
25.973600182453048,65,0,10,5.0,0.0,0.0
17.661897087770235,65,0,10,5.0,0.0,0.0
12.597986543364431,65,0,10,5.0,0.0,0.0
209.6187279056633,50,0,20,1.0,5.0,0.0
119.16706875072909,50,0,20,1.0,5.0,0.0
72.37338210129015,50,0,20,1.0,5.0,0.0
46.73210462358478,50,0,20,1.0,5.0,0.0
31.84435139876554,50,0,20,1.0,5.0,0.0
22.7067055187454,50,0,20,1.0,5.0,0.0
160.76402669639893,40,20,0,0.0,5.0,0.0
87.83005253244377,40,20,0,0.0,5.0,0.0
50.5719149591447,40,20,0,0.0,5.0,0.0
30.539364707130694,40,20,0,0.0,5.0,0.0
19.212833719351018,40,20,0,0.0,5.0,0.0
12.49889585948182,40,20,0,0.0,5.0,0.0
175.47285277099405,65,0,0,5.0,1.0,1.5
102.55256707851204,65,0,0,5.0,1.0,1.5
64.84457162218443,65,0,0,5.0,1.0,1.5
44.11975006001554,65,0,0,5.0,1.0,1.5
31.990251848892058,65,0,0,5.0,1.0,1.5
24.44042081667909,65,0,0,5.0,1.0,1.5
83.09444325137719,40,20,0,1.0,1.0,0.5
42.86833732137218,40,20,0,1.0,1.0,0.5
23.274910421914775,40,20,0,1.0,1.0,0.5
13.2688336006743,40,20,0,1.0,1.0,0.5
7.905423389659565,40,20,0,1.0,1.0,0.5
4.890816473142706,40,20,0,1.0,1.0,0.5
104.66818531312582,65,10,20,5.0,0.0,0.5
55.136129246202266,65,10,20,5.0,0.0,0.5
30.49199915175161,65,10,20,5.0,0.0,0.5
17.660480890741606,65,10,20,5.0,0.0,0.5
10.669190148019638,65,10,20,5.0,0.0,0.5
6.689763571052762,65,10,20,5.0,0.0,0.5
147.8464882472813,65,20,10,1.0,5.0,1.5
78.22930953826123,65,20,10,1.0,5.0,1.5
43.34794240286307,65,20,10,1.0,5.0,1.5
25.06199774924943,65,20,10,1.0,5.0,1.5
15.041429597757368,65,20,10,1.0,5.0,1.5
9.315930239476248,65,20,10,1.0,5.0,1.5
219.9362427680338,50,0,10,1.0,5.0,1.5
128.07380389948986,50,0,10,1.0,5.0,1.5
80.18330757353111,50,0,10,1.0,5.0,1.5
53.6455487270526,50,0,10,1.0,5.0,1.5
38.002956074889426,50,0,10,1.0,5.0,1.5
28.21833285398445,50,0,10,1.0,5.0,1.5
138.01902348887043,65,20,0,5.0,1.0,0.5
73.63277403190169,65,20,0,5.0,1.0,0.5
41.30845465916086,65,20,0,5.0,1.0,0.5
24.293217721151244,65,20,0,5.0,1.0,0.5
14.904867623791604,65,20,0,5.0,1.0,0.5
9.486466409972762,65,20,0,5.0,1.0,0.5
71.10349372524445,50,0,20,1.0,1.0,0.0
39.92997900138929,50,0,20,1.0,1.0,0.0
23.908720389411453,50,0,20,1.0,1.0,0.0
15.201478463619743,50,0,20,1.0,1.0,0.0
10.194438287205102,50,0,20,1.0,1.0,0.0
7.153941302205444,50,0,20,1.0,1.0,0.0
162.921440245956,40,20,10,0.0,5.0,0.5
85.35559858813437,40,20,10,0.0,5.0,0.5
46.89075734751532,40,20,10,0.0,5.0,0.5
26.911136735866094,40,20,10,0.0,5.0,0.5
16.04603648353756,40,20,10,0.0,5.0,0.5
9.87465718208885,40,20,10,0.0,5.0,0.5
0.0009956154913375,65,0,20,0.0,0.0,1.5
0.0008353858314889,65,0,20,0.0,0.0,1.5
0.0007318873853774,65,0,20,0.0,0.0,1.5
0.0006618024699999,65,0,20,0.0,0.0,1.5
0.000612181921686,65,0,20,0.0,0.0,1.5
0.0005755653745632,65,0,20,0.0,0.0,1.5
386.24365384011264,50,0,0,5.0,5.0,0.5
227.13938611053376,50,0,0,5.0,5.0,0.5
144.48109878921392,50,0,0,5.0,5.0,0.5
98.8302846159898,50,0,0,5.0,5.0,0.5
71.99093944356949,50,0,0,5.0,5.0,0.5
55.22230793744464,50,0,0,5.0,5.0,0.5
64.42413187466582,65,0,0,1.0,1.0,0.0
38.2525275163683,65,0,0,1.0,1.0,0.0
24.626833124063356,65,0,0,1.0,1.0,0.0
17.077190611255595,65,0,0,1.0,1.0,0.0
12.618572563337484,65,0,0,1.0,1.0,0.0
9.81692539258601,65,0,0,1.0,1.0,0.0
190.65960557345463,65,0,0,1.0,5.0,1.5
114.40213909588262,65,0,0,1.0,5.0,1.5
74.50136025786415,65,0,0,1.0,5.0,1.5
52.265084411178854,65,0,0,1.0,5.0,1.5
39.05080164946136,65,0,0,1.0,5.0,1.5
30.695122600297285,65,0,0,1.0,5.0,1.5
34.28016354550221,50,20,10,0.0,1.0,0.5
18.22652470116172,50,20,10,0.0,1.0,0.5
10.151428937013574,50,20,10,0.0,1.0,0.5
5.89817578100767,50,20,10,0.0,1.0,0.5
3.554875854375616,50,20,10,0.0,1.0,0.5
2.208227151598486,50,20,10,0.0,1.0,0.5
162.30535970332457,65,20,0,1.0,5.0,0.5
88.30363876401303,65,20,0,1.0,5.0,0.5
50.60996902770223,65,20,0,1.0,5.0,0.5
30.41597260578988,65,20,0,1.0,5.0,0.5
19.045748660790935,65,20,0,1.0,5.0,0.5
12.336742621268206,65,20,0,1.0,5.0,0.5
192.40944614489223,40,0,10,0.0,5.0,0.0
113.503318123059,40,0,10,0.0,5.0,0.0
72.05530598222126,40,0,10,0.0,5.0,0.0
48.88076827373291,40,0,10,0.0,5.0,0.0
35.0842499228606,40,0,10,0.0,5.0,0.0
26.36485079128625,40,0,10,0.0,5.0,0.0
189.0477297397655,50,0,10,5.0,1.0,1.5
105.93080999991383,50,0,10,5.0,1.0,1.5
63.35089785912448,50,0,10,5.0,1.0,1.5
40.273889558376304,50,0,10,5.0,1.0,1.5
27.027458540987443,50,0,10,5.0,1.0,1.5
18.986355094636107,50,0,10,5.0,1.0,1.5
42.54402392311203,40,10,10,0.5,0.5,0.5
22.48558650132528,40,10,10,0.5,0.5,0.5
12.583205679474792,40,10,10,0.5,0.5,0.5
7.436988080761546,40,10,10,0.5,0.5,0.5
4.617196104849802,40,10,10,0.5,0.5,0.5
2.989502340678043,40,10,10,0.5,0.5,0.5
125.85325808150304,40,10,20,5.0,0.0,0.0
64.12156660054512,40,10,20,5.0,0.0,0.0
33.92374740891928,40,10,20,5.0,0.0,0.0
18.552172832959485,40,10,20,5.0,0.0,0.0
10.417400101498222,40,10,20,5.0,0.0,0.0
5.952515720109509,40,10,20,5.0,0.0,0.0
81.96582428828154,50,0,0,1.0,1.0,0.5
48.48189541998001,50,0,0,1.0,1.0,0.5
31.054404496632145,50,0,0,1.0,1.0,0.5
21.40632699262818,50,0,0,1.0,1.0,0.5
15.717199422971024,50,0,0,1.0,1.0,0.5
12.150654485706362,50,0,0,1.0,1.0,0.5
43.71514199342944,50,0,0,0.0,1.0,0.0
26.485818428446898,50,0,0,0.0,1.0,0.0
17.429281074684067,50,0,0,0.0,1.0,0.0
12.355501045868024,50,0,0,0.0,1.0,0.0
9.32338756524095,50,0,0,0.0,1.0,0.0
7.395484240663098,50,0,0,0.0,1.0,0.0
36.90341946553494,50,0,0,1.0,0.0,0.5
21.219238523901225,50,0,0,1.0,0.0,0.5
13.144372856028316,50,0,0,1.0,0.0,0.5
8.733259743573152,50,0,0,1.0,0.0,0.5
6.171830494713533,50,0,0,1.0,0.0,0.5
4.5925716860259,50,0,0,1.0,0.0,0.5
81.82413917006215,50,0,0,1.0,1.0,0.0
48.41656805734811,50,0,0,1.0,1.0,0.0
31.02320415302455,50,0,0,1.0,1.0,0.0
21.39085355281719,50,0,0,1.0,1.0,0.0
15.709213942467112,50,0,0,1.0,1.0,0.0
12.146359034396848,50,0,0,1.0,1.0,0.0
216.90908919308504,40,10,20,0.0,5.0,1.5
112.6444413406156,40,10,20,0.0,5.0,1.5
61.88368451972552,40,10,20,0.0,5.0,1.5
35.894768865316664,40,10,20,0.0,5.0,1.5
21.875117988769897,40,10,20,0.0,5.0,1.5
13.910308453160658,40,10,20,0.0,5.0,1.5
141.1616014300667,50,0,10,5.0,0.0,1.5
77.88406515726672,50,0,10,5.0,0.0,1.5
45.68161725821275,50,0,10,5.0,0.0,1.5
28.377938579938316,50,0,10,5.0,0.0,1.5
18.549682882903472,50,0,10,5.0,0.0,1.5
12.656731151342136,50,0,10,5.0,0.0,1.5
175.3076229051241,50,10,0,0.0,5.0,0.0
100.67812793994432,50,10,0,0.0,5.0,0.0
61.775367502456184,50,10,0,0.0,5.0,0.0
40.24937577003752,50,10,0,0.0,5.0,0.0
27.60483665295103,50,10,0,0.0,5.0,0.0
19.742896962267036,50,10,0,0.0,5.0,0.0
259.9032506289804,40,0,20,0.0,5.0,1.5
139.59466404643385,40,0,20,0.0,5.0,1.5
80.4844347593066,40,0,20,0.0,5.0,1.5
49.756436574017435,40,0,20,0.0,5.0,1.5
32.792403038629594,40,0,20,0.0,5.0,1.5
22.838622179837728,40,0,20,0.0,5.0,1.5
32.39993156203646,65,0,0,0.0,1.0,0.0
19.571873236048223,65,0,0,0.0,1.0,0.0
12.84034556051122,65,0,0,0.0,1.0,0.0
9.076651172640418,65,0,0,0.0,1.0,0.0
6.832311640616909,65,0,0,0.0,1.0,0.0
5.408379682782246,65,0,0,0.0,1.0,0.0
29.61669575034175,65,0,20,0.0,1.0,1.5
16.976521627462137,65,0,20,0.0,1.0,1.5
10.411423168923054,65,0,20,0.0,1.0,1.5
6.795772569995629,65,0,20,0.0,1.0,1.5
4.683673769855833,65,0,20,0.0,1.0,1.5
3.37834030895237,65,0,20,0.0,1.0,1.5
253.0930518472931,65,10,20,5.0,5.0,0.0
135.78615406294418,65,10,20,5.0,5.0,0.0
76.73170701919568,65,10,20,5.0,5.0,0.0
45.53052761251091,65,10,20,5.0,5.0,0.0
28.230546604083475,65,10,20,5.0,5.0,0.0
18.183037316654833,65,10,20,5.0,5.0,0.0
37.66778580720314,50,10,20,0.0,1.0,1.5
20.562493880928695,50,10,20,0.0,1.0,1.5
11.845631410091842,50,10,20,0.0,1.0,1.5
7.170359557745134,50,10,20,0.0,1.0,1.5
4.532551806685554,50,10,20,0.0,1.0,1.5
2.971100836224299,50,10,20,0.0,1.0,1.5
150.51533240397646,40,20,20,5.0,1.0,0.0
74.83923587227325,40,20,20,5.0,1.0,0.0
38.56158767656729,40,20,20,5.0,1.0,0.0
20.550000536525584,40,20,20,5.0,1.0,0.0
11.294409754174604,40,20,20,5.0,1.0,0.0
6.380101525599768,40,20,20,5.0,1.0,0.0
44.274613241417214,40,20,0,1.0,0.0,0.5
21.67659869777797,40,20,0,1.0,0.0,0.5
11.080535753341085,40,20,0,1.0,0.0,0.5
5.907875060215297,40,20,0,1.0,0.0,0.5
3.2751864049226205,40,20,0,1.0,0.0,0.5
1.8782770327144251,40,20,0,1.0,0.0,0.5
138.00097321637452,65,0,0,5.0,0.0,1.5
80.03686908779636,65,0,0,5.0,0.0,1.5
50.167622593056215,65,0,0,5.0,0.0,1.5
33.8189077212554,65,0,0,5.0,0.0,1.5
24.29426173391549,65,0,0,5.0,0.0,1.5
18.393768852468707,65,0,0,5.0,0.0,1.5
195.2870959662096,40,20,0,1.0,5.0,0.0
105.7571220834799,40,20,0,1.0,5.0,0.0
60.29448996036941,40,20,0,1.0,5.0,0.0
36.02973378987516,40,20,0,1.0,5.0,0.0
22.426621074983036,40,20,0,1.0,5.0,0.0
14.438295148219742,40,20,0,1.0,5.0,0.0
130.27151916725958,65,20,10,5.0,1.0,0.0
67.67745437262882,65,20,10,5.0,1.0,0.0
36.76227363372638,65,20,10,5.0,1.0,0.0
20.83238749079121,65,20,10,5.0,1.0,0.0
12.273006522479772,65,20,10,5.0,1.0,0.0
7.486186236626266,65,20,10,5.0,1.0,0.0
180.92706636567772,50,0,20,5.0,1.0,0.5
99.2588431072872,50,0,20,5.0,1.0,0.5
57.786645217195534,50,0,20,5.0,1.0,0.5
35.58930911428047,50,0,20,5.0,1.0,0.5
23.0582843709767,50,0,20,5.0,1.0,0.5
15.608068770908488,50,0,20,5.0,1.0,0.5
330.84862385271185,40,10,10,5.0,5.0,0.0
179.53755212366656,40,10,10,5.0,5.0,0.0
102.84543757310894,40,10,10,5.0,5.0,0.0
61.95263331241525,40,10,10,5.0,5.0,0.0
39.014574094946504,40,10,10,5.0,5.0,0.0
25.50722130005143,40,10,10,5.0,5.0,0.0
0.2757834906884992,50,20,0,0.0,0.0,1.5
0.1191713056035982,50,20,0,0.0,0.0,1.5
0.052353260180767,50,20,0,0.0,0.0,1.5
0.0232740460813213,50,20,0,0.0,0.0,1.5
0.0103722629173372,50,20,0,0.0,0.0,1.5
0.0045454087862105,50,20,0,0.0,0.0,1.5
0.0010006960950849,40,0,20,0.0,0.0,0.0
0.0008384968119252,40,0,20,0.0,0.0,0.0
0.0007339585907823,40,0,20,0.0,0.0,0.0
0.0006632878625076,40,0,20,0.0,0.0,0.0
0.0006133148352448,40,0,20,0.0,0.0,0.0
0.0005764724606224,40,0,20,0.0,0.0,0.0
279.90934497073,65,10,0,5.0,5.0,0.0
157.67914269958575,65,10,0,5.0,5.0,0.0
94.6926646765424,65,10,0,5.0,5.0,0.0
60.32787707957486,65,10,0,5.0,5.0,0.0
40.466007865484855,65,10,0,5.0,5.0,0.0
28.331777264901135,65,10,0,5.0,5.0,0.0
76.69488041159966,40,10,0,0.0,0.0,1.5
34.25693850365992,40,10,0,0.0,0.0,1.5
15.695537116854268,40,10,0,0.0,0.0,1.5
7.370069814823317,40,10,0,0.0,0.0,1.5
3.5376568323329884,40,10,0,0.0,0.0,1.5
1.726626337042768,40,10,0,0.0,0.0,1.5
122.32637490989786,65,20,20,5.0,1.0,0.5
62.18352155030165,65,20,20,5.0,1.0,0.5
32.937201940424984,65,20,20,5.0,1.0,0.5
18.154736913091,65,20,20,5.0,1.0,0.5
10.39090687484931,65,20,20,5.0,1.0,0.5
6.1596752042702745,65,20,20,5.0,1.0,0.5
209.72310691485512,50,0,20,1.0,5.0,0.5
119.21360694177834,50,0,20,1.0,5.0,0.5
72.39466701611424,50,0,20,1.0,5.0,0.5
46.74208204914219,50,0,20,1.0,5.0,0.5
31.84913189432862,50,0,20,1.0,5.0,0.5
22.70903339314664,50,0,20,1.0,5.0,0.5
0.0867141184275729,50,10,10,0.0,0.0,0.5
0.0384737001745209,50,10,10,0.0,0.0,0.5
0.0176082476104167,50,10,10,0.0,0.0,0.5
0.0083691979210186,50,10,10,0.0,0.0,0.5
0.0041778419748945,50,10,10,0.0,0.0,0.5
0.0022285862990424,50,10,10,0.0,0.0,0.5
178.92400094358035,40,20,20,0.0,5.0,1.5
89.87859712561524,40,20,20,0.0,5.0,1.5
47.16062446185707,40,20,20,0.0,5.0,1.5
25.78469729379279,40,20,20,0.0,5.0,1.5
14.624601589909416,40,20,20,0.0,5.0,1.5
8.553723772395122,40,20,20,0.0,5.0,1.5
0.0009956154913375,65,0,10,0.0,0.0,0.5
0.0008353858314889,65,0,10,0.0,0.0,0.5
0.0007318873853774,65,0,10,0.0,0.0,0.5
0.0006618024699999,65,0,10,0.0,0.0,0.5
0.000612181921686,65,0,10,0.0,0.0,0.5
0.0005755653745632,65,0,10,0.0,0.0,0.5
149.07466184050233,65,0,20,5.0,1.0,0.0
82.94014641167112,65,0,20,5.0,1.0,0.0
49.16808439656598,65,0,20,5.0,1.0,0.0
30.950153673522337,65,0,20,5.0,1.0,0.0
20.55956743110469,65,0,20,5.0,1.0,0.0
14.303360970099876,65,0,20,5.0,1.0,0.0
143.80898858783445,65,20,20,1.0,5.0,0.5
74.44496739230097,65,20,20,1.0,5.0,0.5
40.19430496541968,65,20,20,1.0,5.0,0.5
22.570238347636625,65,20,20,1.0,5.0,0.5
13.127687014385904,65,20,20,1.0,5.0,0.5
7.871068643106912,65,20,20,1.0,5.0,0.5
143.58526960043403,65,10,10,5.0,1.0,1.5
78.12879344374473,65,10,10,5.0,1.0,1.5
44.948050030751986,65,10,10,5.0,1.0,1.5
27.24430737001279,65,10,10,5.0,1.0,1.5
17.30027320770397,65,10,10,5.0,1.0,1.5
11.431834252395054,65,10,10,5.0,1.0,1.5
31.000915189971423,65,0,10,0.0,1.0,0.5
18.21198045627203,65,0,10,0.0,1.0,0.5
11.518356209789124,65,0,10,0.0,1.0,0.5
7.790884188991123,65,0,10,0.0,1.0,0.5
5.580956164525231,65,0,10,0.0,1.0,0.5
4.189640306228515,65,0,10,0.0,1.0,0.5
142.02119483518788,65,10,0,0.0,5.0,1.5
81.45457439216096,65,10,0,0.0,5.0,1.5
49.91484859576252,65,10,0,0.0,5.0,1.5
32.48334868933339,65,10,0,0.0,5.0,1.5
22.25638969622568,65,10,0,0.0,5.0,1.5
15.90501596420278,65,10,0,0.0,5.0,1.5
94.29703866911062,65,20,20,5.0,0.0,0.5
47.715957116618725,65,20,20,5.0,0.0,0.5
25.137552695980727,65,20,20,5.0,0.0,0.5
13.77226241831996,65,20,20,5.0,0.0,0.5
7.833461627785888,65,20,20,5.0,0.0,0.5
4.616660889851247,65,20,20,5.0,0.0,0.5
163.51205247324438,65,10,10,1.0,5.0,1.5
90.73067971401714,65,10,10,1.0,5.0,1.5
53.35388113364577,65,10,10,1.0,5.0,1.5
33.08980012721282,65,10,10,1.0,5.0,1.5
21.49404651444288,65,10,10,1.0,5.0,1.5
14.509106520489969,65,10,10,1.0,5.0,1.5
118.52430856943803,40,10,0,0.0,1.0,1.5
58.23964880269626,40,10,0,0.0,1.0,1.5
30.394385096735693,40,10,0,0.0,1.0,1.5
16.940698724856162,40,10,0,0.0,1.0,1.5
10.099758610493035,40,10,0,0.0,1.0,1.5
6.419667465198898,40,10,0,0.0,1.0,1.5
218.54120459613907,40,0,10,0.0,5.0,0.5
125.32214916830354,40,0,10,0.0,5.0,0.5
77.55794224022262,40,0,10,0.0,5.0,0.5
51.518617529857735,40,0,10,0.0,5.0,0.5
36.384920560436285,40,0,10,0.0,5.0,0.5
27.022632754579934,40,0,10,0.0,5.0,0.5
31.67777914516919,40,0,20,1.0,0.0,0.0
17.111982997572976,40,0,20,1.0,0.0,0.0
9.765032465642784,40,0,20,1.0,0.0,0.0
5.867717022613995,40,0,20,1.0,0.0,0.0
3.692279210619637,40,0,20,1.0,0.0,0.0
2.4163584921903127,40,0,20,1.0,0.0,0.0
70.66800033919866,40,10,10,2.5,0.0,0.0
37.17923433789065,40,10,10,2.5,0.0,0.0
20.4909144868912,40,10,10,2.5,0.0,0.0
11.78849705663962,40,10,10,2.5,0.0,0.0
7.041591664997405,40,10,10,2.5,0.0,0.0
4.338896309883989,40,10,10,2.5,0.0,0.0
135.06283845387378,50,0,20,5.0,0.0,0.5
72.99124953390908,50,0,20,5.0,0.0,0.5
41.695005164879795,50,0,20,5.0,0.0,0.5
25.10139918084633,50,0,20,5.0,0.0,0.5
15.844263083415118,50,0,20,5.0,0.0,0.5
10.418369996802811,50,0,20,5.0,0.0,0.5
119.63409897824754,40,10,20,1.0,1.0,1.5
58.76242400721685,40,10,20,1.0,1.0,1.5
30.34771701511319,40,10,20,1.0,1.0,1.5
16.494597047867455,40,10,20,1.0,1.0,1.5
9.418129204461607,40,10,20,1.0,1.0,1.5
5.62415897527948,40,10,20,1.0,1.0,1.5
149.07466184050233,65,0,20,5.0,1.0,1.5
82.94014641167112,65,0,20,5.0,1.0,1.5
49.16808439656598,65,0,20,5.0,1.0,1.5
30.950153673522337,65,0,20,5.0,1.0,1.5
20.55956743110469,65,0,20,5.0,1.0,1.5
14.303360970099876,65,0,20,5.0,1.0,1.5
-1.9824717992734723e-05,50,20,0,0.0,0.0,0.0
-1.7975497810821675e-05,50,20,0,0.0,0.0,0.0
-1.57407111109213e-05,50,20,0,0.0,0.0,0.0
-1.3521358341307954e-05,50,20,0,0.0,0.0,0.0
-1.1464988519450377e-05,50,20,0,0.0,0.0,0.0
-9.61366560814226e-06,50,20,0,0.0,0.0,0.0
0.0009956154913375,65,0,0,0.0,0.0,1.5
0.0008353858314889,65,0,0,0.0,0.0,1.5
0.0007318873853774,65,0,0,0.0,0.0,1.5
0.0006618024699999,65,0,0,0.0,0.0,1.5
0.000612181921686,65,0,0,0.0,0.0,1.5
0.0005755653745632,65,0,0,0.0,0.0,1.5
151.61199065455168,40,0,20,1.0,1.0,1.5
76.3892276884715,40,0,20,1.0,1.0,1.5
40.94159088967768,40,0,20,1.0,1.0,1.5
23.418340300662177,40,0,20,1.0,1.0,1.5
14.286320518342066,40,0,20,1.0,1.0,1.5
9.25240440041692,40,0,20,1.0,1.0,1.5
26.890317042939454,65,10,20,0.0,1.0,0.5
14.664890723435173,65,10,20,0.0,1.0,0.5
8.43961455812677,65,10,20,0.0,1.0,0.5
5.104406918876545,65,10,20,0.0,1.0,0.5
3.2252379236178603,65,10,20,0.0,1.0,0.5
2.1145128362516634,65,10,20,0.0,1.0,0.5
14.98566848418119,40,10,10,0.5,0.0,0.0
7.9287287619771405,40,10,10,0.5,0.0,0.0
4.401657344157634,40,10,10,0.5,0.0,0.0
2.555043429113762,40,10,10,0.5,0.0,0.0
1.5424969706117255,40,10,10,0.5,0.0,0.0
0.9621539391198316,40,10,10,0.5,0.0,0.0
369.7472259942776,40,10,20,5.0,5.0,1.5
191.21117102644928,40,10,20,5.0,5.0,1.5
104.0358990955066,40,10,20,5.0,5.0,1.5
59.44333213875229,40,10,20,5.0,5.0,1.5
35.52292795972264,40,10,20,5.0,5.0,1.5
22.078034470409836,40,10,20,5.0,5.0,1.5
0.0009956154913375,40,0,0,0.0,0.0,0.0
0.0008353858314889,40,0,0,0.0,0.0,0.0
0.0007318873853774,40,0,0,0.0,0.0,0.0
0.0006618024699999,40,0,0,0.0,0.0,0.0
0.000612181921686,40,0,0,0.0,0.0,0.0
0.0005755653745632,40,0,0,0.0,0.0,0.0
0.46905192043428,50,0,10,0.0,0.0,1.5
0.2126191549963898,50,0,10,0.0,0.0,1.5
0.0993577660910075,50,0,10,0.0,0.0,1.5
0.0479351142381897,50,0,10,0.0,0.0,1.5
0.0239051059849865,50,0,10,0.0,0.0,1.5
0.0123361060992726,50,0,10,0.0,0.0,1.5
32.08223266528106,40,10,0,1.0,0.0,0.0
17.373065151404457,40,10,0,1.0,0.0,0.0
9.928213860528832,40,10,0,1.0,0.0,0.0
5.962843579913134,40,10,0,1.0,0.0,0.0
3.739600406933928,40,10,0,1.0,0.0,0.0
2.429973999155435,40,10,0,1.0,0.0,0.0
170.81012203667186,65,0,20,1.0,5.0,1.5
97.22257177902485,65,0,20,1.0,5.0,1.5
59.14712761098373,65,0,20,1.0,5.0,1.5
38.27492762157696,65,0,20,1.0,5.0,1.5
26.147850719427552,65,0,20,1.0,5.0,1.5
18.697107551147862,65,0,20,1.0,5.0,1.5
423.4473218494155,40,0,20,5.0,5.0,1.5
226.88260725297116,40,0,20,5.0,5.0,1.5
129.5789269017564,40,0,20,5.0,5.0,1.5
78.76553043043285,40,0,20,5.0,5.0,1.5
50.70463466216319,40,0,20,5.0,5.0,1.5
34.31809948070409,40,0,20,5.0,5.0,1.5
0.0009956154913375,65,20,10,0.0,0.0,1.5
0.0008353858314889,65,20,10,0.0,0.0,1.5
0.0007318873853774,65,20,10,0.0,0.0,1.5
0.0006618024699999,65,20,10,0.0,0.0,1.5
0.000612181921686,65,20,10,0.0,0.0,1.5
0.0005755653745632,65,20,10,0.0,0.0,1.5
0.0009956154913375,50,0,10,0.0,0.0,0.0
0.0008353858314889,50,0,10,0.0,0.0,0.0
0.0007318873853774,50,0,10,0.0,0.0,0.0
0.0006618024699999,50,0,10,0.0,0.0,0.0
0.000612181921686,50,0,10,0.0,0.0,0.0
0.0005755653745632,50,0,10,0.0,0.0,0.0
175.96086636138492,40,20,0,0.0,5.0,0.5
94.39497346201487,40,20,0,0.0,5.0,0.5
53.455725476068544,40,20,0,0.0,5.0,0.5
31.82170954697554,40,20,0,0.0,5.0,0.5
19.7847770748805,40,20,0,0.0,5.0,0.5
12.749983800267396,40,20,0,0.0,5.0,0.5
31.30674400473448,50,0,10,1.0,0.0,0.0
17.4286554733156,50,0,10,1.0,0.0,0.0
10.336110626560624,50,0,10,1.0,0.0,0.0
6.504449050263597,50,0,10,1.0,0.0,0.0
4.313839925984268,50,0,10,1.0,0.0,0.0
2.990352430048874,50,0,10,1.0,0.0,0.0
25.54893458498719,65,20,10,0.0,1.0,1.5
13.586661931688928,65,20,10,0.0,1.0,1.5
7.570659803248901,65,20,10,0.0,1.0,1.5
4.4026660401507725,65,20,10,0.0,1.0,1.5
2.6576551072599957,65,20,10,0.0,1.0,1.5
1.654964151730837,65,20,10,0.0,1.0,1.5
277.48085617406406,65,0,20,5.0,5.0,0.0
155.93470442192682,65,0,20,5.0,5.0,0.0
93.49494552454216,65,0,20,5.0,5.0,0.0
59.56785685596532,65,0,20,5.0,5.0,0.0
40.056510109281874,65,0,20,5.0,5.0,0.0
28.202710836005146,65,0,20,5.0,5.0,0.0
0.0009956154913375,40,10,0,0.0,0.0,0.0
0.0008353858314889,40,10,0,0.0,0.0,0.0
0.0007318873853774,40,10,0,0.0,0.0,0.0
0.0006618024699999,40,10,0,0.0,0.0,0.0
0.000612181921686,40,10,0,0.0,0.0,0.0
0.0005755653745632,40,10,0,0.0,0.0,0.0
42.17180208449259,50,0,10,0.0,1.0,1.5
24.75165471246309,50,0,10,0.0,1.0,1.5
15.6433693595933,50,0,10,0.0,1.0,1.5
10.575542742428992,50,0,10,0.0,1.0,1.5
7.572908286048032,50,0,10,0.0,1.0,1.5
5.6834258181815285,50,0,10,0.0,1.0,1.5
108.0002784606708,40,0,20,1.0,0.0,1.5
51.31760502862929,40,0,20,1.0,0.0,1.5
25.51858953063485,40,0,20,1.0,0.0,1.5
13.32342845927139,40,0,20,1.0,0.0,1.5
7.313536242828623,40,0,20,1.0,0.0,1.5
4.215393946929346,40,0,20,1.0,0.0,1.5
32.39993156203646,65,0,0,0.0,1.0,1.5
19.571873236048223,65,0,0,0.0,1.0,1.5
12.84034556051122,65,0,0,0.0,1.0,1.5
9.076651172640418,65,0,0,0.0,1.0,1.5
6.832311640616909,65,0,0,0.0,1.0,1.5
5.408379682782246,65,0,0,0.0,1.0,1.5
114.97252766672965,65,0,20,5.0,0.0,1.5
63.48601486057937,65,0,20,5.0,0.0,1.5
37.30463178092217,65,0,20,5.0,0.0,1.5
23.25549499128747,65,0,20,5.0,0.0,1.5
15.292321035054028,65,0,20,5.0,0.0,1.5
10.53116361071344,65,0,20,5.0,0.0,1.5
